"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x06fa1c8fc48e8f3d303f38eac85084d0cbd988b25645d32b36bd7e4d13623336","12385367","1636106632","2021-11-05 10:03:52","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4839b3b8cba753e20407e8265af81d65195e5bb8","9.9","Buy"
"0xda2c525c3c9a40add1aba5234c47349d0557b10f8b7df34a547a056667425960","12385369","1636106638","2021-11-05 10:03:58","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x7b1ce595bf2babd90c52695ddc930bcd116fca7b","6","Buy"
"0xf19515e484aa43f371b90253fd01c4d6c6cd861474246659f20b071adda13f29","12385370","1636106641","2021-11-05 10:04:01","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xd3e9d4ddceb9d2be289d39229d41939622b128f2","40","Buy"
"0xfcd1dd26c2013752ce548c1f59e9d84818ab9649239deca3bf5c65e8d3a0a23a","12385370","1636106641","2021-11-05 10:04:01","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x0d562a8e4d0fdfd6847ff942d58ea8a92c5a9710","21","Buy"
"0x2c2622ba8d797b2bd8783fd42f7adb7b3faa7b32e5e86746a8d3485055cc5254","12385383","1636106685","2021-11-05 10:04:45","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xa25adf4d20ad482d4b350ff92d77529b95e6aa48","1","Buy"
"0x2990eceacfd888464a7d5eed7b1960909c9f108d72a99cd2d32f6db3bd9addb1","12385383","1636106685","2021-11-05 10:04:45","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x6268bb7850d36aea991506131bcf4d34b9d0b97f","10","Buy"
"0x1ca5f71f0f54ec9f9a59203baed3b96a2bbc2e1bec76ed66f74fd7873b964906","12385384","1636106688","2021-11-05 10:04:48","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x866259b0ed56c2f5d022f0d846cb8ab4da4c970d","1","Buy"
"0x2db9a6420163fbf56864ef1dbf5bfc2105a1074c3c3f72e7f97cd2a790eea8b0","12385388","1636106700","2021-11-05 10:05:00","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xd23d0a7187cd587e0ae0f881ee48bf51f15b265f","1","Buy"
"0xd5fe2c2f5a48cb208711b9224d458370bd3290a03e5201c80e65140e61b85f31","12385389","1636106703","2021-11-05 10:05:03","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x65c00f837167dfacb97f5f3844527bb6c1a88540","500","Buy"
"0x994d536594a9cbc144f3e587f71e446e30f4b91b6d9e6b873266458c62915797","12385393","1636106718","2021-11-05 10:05:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xa25adf4d20ad482d4b350ff92d77529b95e6aa48","1","Buy"
"0x25b3a6ff20b843d827d5695158db4e690ccd000485071532638266903fcdddd4","12385393","1636106718","2021-11-05 10:05:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc5b6b9884b455b88b20e4c00a0fc7c670c41dc90","1","Buy"
"0x3944c4bb9880a4d561b77b7003173e1b0f9cd39a6016f075cf7a92d3f3921707","12385418","1636106800","2021-11-05 10:06:40","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x085d37544e1be8e61ddaa5cfa8e97397dffa0848","10","Buy"
"0x1e606e6eede1648523c4f91e9061289e3e237f1214edf000978941f331889607","12385435","1636106856","2021-11-05 10:07:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x6ecaf8472e2ce398bbab9eb45ccece5bd82f462d","10","Buy"
"0xdff693185d45f112258412b9f5ebb0e3ac245d3fbb95b2b51110f47950490f06","12385436","1636106860","2021-11-05 10:07:40","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xb3ea701dd5480222e6b15127de49912241a8f0e5","10","Buy"
"0xde38c38d13d8484912170bbf3242d39d2efa3f07380d3d8d04aaf2ea67a0778a","12385440","1636106872","2021-11-05 10:07:52","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4238bc665eac4a4cbe391828f83f6032035e5f4b","10","Buy"
"0xf0ee4e1b8f9c8cacb0a78877b23e76edbdb4c906b9e9ad1b232159149f3c87b5","12385455","1636106918","2021-11-05 10:08:38","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3c1909f25a93099f0dd36026756fb86be38d0e0d","11","Buy"
"0x3c71c70deb0eb3fb9a45f75d50e27c2341e8d01596e35210ba8be946b6fcb710","12385504","1636107077","2021-11-05 10:11:17","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xf9310346f6290a42ff474fa4fee9c82858419940","10","Buy"
"0xa63229c09013cfe90d187dfb55f6b096f636752cb15fb3f2ae57ddc6fe861db8","12385528","1636107149","2021-11-05 10:12:29","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xf9310346f6290a42ff474fa4fee9c82858419940","20","Buy"
"0xd1a5bf34a2ee25f014b610707b474a6f922d3479947700e583580a15d0c84fd6","12385535","1636107170","2021-11-05 10:12:50","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x842e51bb8c650ed1b2d2b3fc8632ef04910e8857","20","Buy"
"0x4c180084a9c71f020dac1bc10151942401baf21cb5ea2cc8988195c2cc4cc58f","12385539","1636107182","2021-11-05 10:13:02","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x186daa76c1bc4463e3cd2942c0ad4876b7139b93","20","Buy"
"0xd3e9a1f3b6564a2a0e1a52a577f48f782e4b41d791fad328e68ca4f6ab40ae8c","12385548","1636107209","2021-11-05 10:13:29","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x247e2dd6c463a8343c4cc1689231f1579c5e5dc9","5","Buy"
"0xe867742bf804b7c7aff0be95f4090f668d737aeabfa6d9e1e99a378e812184b2","12385575","1636107291","2021-11-05 10:14:51","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x9783ff91edf2c24d981fd35e98f3544e7bc0c0ab","2","Buy"
"0x00f512be7f0b77c074a1f61d797d34d200da2f87a9d8d7cc5fcaca2a4cd9df79","12385586","1636107324","2021-11-05 10:15:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x9783ff91edf2c24d981fd35e98f3544e7bc0c0ab","2","Buy"
"0x10b176fe797a40bb0003a265942042ca602ddb33380a393436a23dd47adf5d91","12385591","1636107339","2021-11-05 10:15:39","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x16a7468315aa00944624ef1e443553e3498ead20","10","Buy"
"0x5f89e2c13fa5c64fac5656a6505393464a69dd7e4463465c1b13cf235bba7434","12385599","1636107365","2021-11-05 10:16:05","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xb95ef636de9161ed0f22f2cae61dac4f5a29a4ed","19","Buy"
"0x0707579f7daad4f7111419075dcf7d47d7f9a07a59ad406a19addd51da8e6f3a","12385649","1636107518","2021-11-05 10:18:38","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x9783ff91edf2c24d981fd35e98f3544e7bc0c0ab","2","Buy"
"0xd1808fb5fa226373134fdb5ccd9cadc95fcf21a43fe8200a7272d8e593f3fe6b","12385687","1636107639","2021-11-05 10:20:39","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xabd257336d84511f4a19b58bfc7066d7d61b303e","1.65","Buy"
"0x4961efb76a25d07405511725b9f83bd297d8716b6a46dd7a4aff59a417d9911d","12385687","1636107639","2021-11-05 10:20:39","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x882ea1aec453762d95804d08116e8d92fd31ea5b","7","Buy"
"0xdd235082c700cba64634721a4f01a5f1c4def619471983c34f9cdc15584f6f49","12385696","1636107667","2021-11-05 10:21:07","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x842e51bb8c650ed1b2d2b3fc8632ef04910e8857","34","Buy"
"0x362a58ebcba4150a829de2994b31d272fbcae735341667bff02f041f3caa0fab","12385714","1636107727","2021-11-05 10:22:07","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x9783ff91edf2c24d981fd35e98f3544e7bc0c0ab","2","Buy"
"0xee4ccd697ab8d174644e718316d6b99c18c59528cf50024a5df3b75d44b33fbe","12385723","1636107758","2021-11-05 10:22:38","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x9783ff91edf2c24d981fd35e98f3544e7bc0c0ab","2","Buy"
"0x06ce951c6b40725d89fbce41a98ae50187188cfe5c47bfa527889baa9e65b077","12385737","1636107801","2021-11-05 10:23:21","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xebc9a39483db2ef701bee431ac660d7fc4d918e2","4","Buy"
"0x2895a507b5b0b00acd997bfbe975bdd9e686117695643b9b8efd0a288f9cecb2","12385742","1636107816","2021-11-05 10:23:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x22e99e7e08d13a3a1ff5abeac2c71b343f4db52b","36","Buy"
"0x67219c8f8935c2a6b2e125a2291282b16fc9263526f290475c1874cabf65e345","12385761","1636107874","2021-11-05 10:24:34","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x676ac30e2833e73dd8b7aa8265b2ebc7e668b10d","10","Buy"
"0x7380bccd4439ada6707a759feda9d0200dd8789764b1947daeee18db5cef5e32","12385763","1636107880","2021-11-05 10:24:40","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5cf9bb317e5a06c4adda1eb3be7e2daa51d832e7","10","Buy"
"0x2234e50c992f1d30ced7f52853c8cbd7847b91597cc1c89ea14f8f1b2480bdf2","12385770","1636107901","2021-11-05 10:25:01","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xead6bf3c0f85e9305c5eddc5010ddf036d0e8c2f","1","Buy"
"0xd50ea2cdd4db6f6baecb81d0e080bb5137fb8db46d2848caca33c5befb661b0d","12385792","1636107967","2021-11-05 10:26:07","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5cf9bb317e5a06c4adda1eb3be7e2daa51d832e7","2","Buy"
"0x0aeefc60c77902743909087a54b00a09121e4ae0d444d78332e7d5753769a05c","12385868","1636108195","2021-11-05 10:29:55","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xabd257336d84511f4a19b58bfc7066d7d61b303e","5","Buy"
"0xfb2f3b3f072c15082c579bc6222d88ef39fb769ca26bb0cc8decebe8af66b6cd","12385923","1636108360","2021-11-05 10:32:40","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xabd257336d84511f4a19b58bfc7066d7d61b303e","4","Buy"
"0x96da79ae95b05e2d54245c1b14017f53bd82d01407dd80301c64d6ef6deda42a","12385925","1636108366","2021-11-05 10:32:46","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x676ac30e2833e73dd8b7aa8265b2ebc7e668b10d","10","Buy"
"0xed9c7c08b83e617d2b510dfec73b7d24e83fd3b58335493bd857c60fad139a9e","12386208","1636109215","2021-11-05 10:46:55","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xacd15082ceffaa76bc19756a1278834366c9574f","10","Buy"
"0x3df33640ec8c66cfb2efdeba8156cb093e88f0ebb559e74f64df3d8bc1704818","12386288","1636109455","2021-11-05 10:50:55","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x9fffbdd8854e93c66627611d1020ba1c44ef2e75","1","Buy"
"0xb796aa0b980cf476968b3bc9b43528115b817ba684a0605ce701fc8f7f08644d","12386367","1636109692","2021-11-05 10:54:52","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x82fd73dea3daf8241522d1eeb26601d8fdab25e5","6","Buy"
"0x741698848b6b50536316f1cdf2b2026e018de75df31e39fd591dc36c17dfacff","12386423","1636109860","2021-11-05 10:57:40","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xa3352fa8cc1de9030e604436f52241aaccfb2c8c","191","Buy"
"0x76eb8aa4dee4f4f70593c1fb65c0ee5370616074e7a62b5f51e2e02c10fdb3d2","12386747","1636110832","2021-11-05 11:13:52","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xda4949193440049d158f45e6a28c06f3cc9fb244","19.8","Buy"
"0xc4288858c5f4a742dc913f9f0f4953f34aa2a97eca8f8fd4610d47c026435278","12386772","1636110907","2021-11-05 11:15:07","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xcc01a8f58069bbddd31295f99375426ce0c18e6b","300","Buy"
"0x6acae2e24cea0b651e7f65e44c90f117756edf5da4516d8dec3355eefb08c3ff","12386873","1636111210","2021-11-05 11:20:10","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xffd9db5f0b227200bd262589d5849f112f3d5e45","18","Buy"
"0x515479189ef0d43851a671c947fb1fc73de9928ee61b8c8970d6f9b91d60cc7a","12386927","1636111372","2021-11-05 11:22:52","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x1412a13f997befcc184a57e826098ca6e6b788ba","20","Buy"
"0x806c12b82c730c1d1ce32e4f2bf74ff6eb5f6076a46dfab40c392963e815e9b3","12386965","1636111486","2021-11-05 11:24:46","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x06ff77628b8441ee6501cd6cdbbf829f9cb126f2","50","Buy"
"0xc8f3aeff83a3414dc54a4adbdf6497500c2e694229e599736ae04509a1694680","12387173","1636112114","2021-11-05 11:35:14","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc76881114efa537e5bf131af67e699db156f0ed9","10.9","Buy"
"0xb416f3c8f34443c2f4353e6f958f218fccde1c6ae0961c4f8e42ec3515a84c24","12387267","1636112396","2021-11-05 11:39:56","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3f20bdc14d9f75a62b1b4a3b712c65eddb5e9562","4","Buy"
"0x60099154849828c0ee343e31e2a01378e52048b3565e00dea013390e951cb068","12387369","1636112710","2021-11-05 11:45:10","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x18bbb8854a4264fa584dae839d8ec4dce42d9b0c","100","Buy"
"0x2f908061d4e6f1c6eb4254064a334557bb52836273b16ebe5fe86f326377f1e0","12387580","1636113345","2021-11-05 11:55:45","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x383ef688a662bb45e49b1f12cd3693d361d5230a","10","Buy"
"0x6da2e539b6c50e210bb2d614dccc5dbd2e19df9e88dfc6c0a4cad1292d155dfb","12387609","1636113432","2021-11-05 11:57:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe8b9417ecee1ac2ca8eb44289b715644bc6fa709","6","Buy"
"0xfc0b5dcc802138cb9193df4b4da57c2f2e72cad57371c6f572d8033f8846dd0f","12387823","1636114074","2021-11-05 12:07:54","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x285bd5f915e41509bc172423447c20b3206951b0","70.53","Buy"
"0x51c4b3077d46fcdfcc09f8e713bdff3d10be74a5797e56c7f1d6f022ec52b62b","12387839","1636114123","2021-11-05 12:08:43","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xca3d95b0e06848d20d160c49bfd14f6549eaea30","10","Buy"
"0xacdfa4e6d23e793ae5102c48169a429277cb288522eb15d39b03a6c1b140b357","12387846","1636114144","2021-11-05 12:09:04","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4dfddb272d92b4fcfec22e6449e64843db20d8cf","6","Buy"
"0xe819f3c62fcc8fc53c1f2e7c182b927f6ce7c0216af4ef48a50a51d5c9750706","12387903","1636114315","2021-11-05 12:11:55","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4dfddb272d92b4fcfec22e6449e64843db20d8cf","4","Buy"
"0x7659db34e607f6b5ae7ceb536b4afe70655e6bdb6136951ac56305b62b238a11","12388107","1636114929","2021-11-05 12:22:09","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xd4f85974a088c31efc4468f1e6ea41cd3cf17bc7","300","Buy"
"0xf737d0f989e76c36fa3ab664aab20f7752e1c7a84811b62744ee9f6e4c1608e1","12388137","1636115019","2021-11-05 12:23:39","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x9670b565506f951231cdba99e36560f377fb264b","69","Buy"
"0xbf02ef9bac511e6c84f9f26c152ab0e4adecc44c59b19b64ad158d6fa3af9724","12388289","1636115478","2021-11-05 12:31:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8baed8b030056083854b53fa691fc93d6d24b575","30","Buy"
"0x356050cfefe1c0a81b1ded4bf7aa91d2e0f23d6125902dc49b6b206ca8d82d01","12388303","1636115521","2021-11-05 12:32:01","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x31bcdb7293c09af01a61e066f66554c91af2a421","9","Buy"
"0x067b2817c35485398a80f80b8293c9838a4383df4f007dc632d98836aa788c4c","12388412","1636115855","2021-11-05 12:37:35","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc73d4640eae5bacfb5461c80a95f4f5e5909439d","6","Buy"
"0x71dd185cd874663a19cad3e426ed4e6af7697d86e281a7c58affab738983b2c7","12388442","1636115945","2021-11-05 12:39:05","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xcc794104ddf7656dcddde86ea22af438fd308ddf","6","Buy"
"0x68554aca0868d7364937f7d9b63aae637aa0711a08a62031d96ca2a90401c953","12388449","1636115966","2021-11-05 12:39:26","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x26019319fa120fa4506f1861d01e8d5e685fca78","10","Buy"
"0x2c2c251d2b7ef941b3e111a1261267c8979425decbeb176b7b9637d41a4e1930","12388566","1636116317","2021-11-05 12:45:17","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x1cf034e387975ad7c0520e0829c4a38f637792ab","37","Buy"
"0x38a1a03f38dca3c1ea14166c55782e696c9934057567b6ec911f45455aa714c8","12388606","1636116437","2021-11-05 12:47:17","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc73d4640eae5bacfb5461c80a95f4f5e5909439d","3","Buy"
"0x0c5609c2d100b79ea65eca7183b0e1c069e50948ce8dd71f5f98f49bc8421147","12388692","1636116695","2021-11-05 12:51:35","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xec39d371152f93c3f03dcd40459c2bf9c35319d3","30.37","Buy"
"0x239cf4bf92bc7fd67a3b957b113c743aa57b2e3c2004fa06abb72677c739f6e3","12388708","1636116744","2021-11-05 12:52:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4bad7cfd6d85477326aa434e4bb32c337309d9eb","30","Buy"
"0xe7d36a8812829333644d67e4e4d762dd56ad73475cb50d4f7bb1d2b74f51669c","12388824","1636117153","2021-11-05 12:59:13","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x2f104d309d0d4c3c3df675422850f8b108377c39","288","Buy"
"0x684e7a0186e91d4bbab530c45a215b7ea42cad612a30fe887c0be93958b2593d","12388826","1636117159","2021-11-05 12:59:19","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xf9d39eb7e138256deb03fe37025d887bbd900947","60","Buy"
"0xafb5ae5501925c4cdd501c4c31d878dda8aaaa673e86a50881fce895d4280177","12388950","1636117572","2021-11-05 13:06:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xca95329e43cdc7839287737319fd69a9764eaa4c","6","Buy"
"0x570f3a65a8d30de6e1b4cd3d552771953cf8f4448da6420e8a19dcc611096aa2","12389038","1636117878","2021-11-05 13:11:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xa89d7782fbfb5f2566ba8123160735cacab19765","10","Buy"
"0x981a67cd0f159fe65c12d10fba85c92e554c9e7baed5ef097fbe90211201da22","12389055","1636117934","2021-11-05 13:12:14","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3e2caaceca6244a885cbdead9f4526fe371fd43b","7","Buy"
"0xcdf092e52999c85d870983bb04951952b7863e099119cb1201fe34308944c346","12389340","1636118883","2021-11-05 13:28:03","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x691caa41744744c62f38c684b72e57b932193643","140","Buy"
"0x6cbef79e1affd747b7eb8f419f9f91899a221a3a5820686c115f3a9931067b16","12389489","1636119351","2021-11-05 13:35:51","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x05be137212aa607b93658f8c7eb301eb2f1d9d5e","6","Buy"
"0xcd1ce9023944b59a51f2e30b85cbfe25cac42032ca5c24dcef48599b046c0a8e","12389545","1636119519","2021-11-05 13:38:39","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x05be137212aa607b93658f8c7eb301eb2f1d9d5e","4","Buy"
"0x5a5b037841f208070490378019429c75ae4def0a92b54e00838c2e7fcd81edd8","12389603","1636119693","2021-11-05 13:41:33","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x326151c61938dbf11c7451da1ea2f386d5a05f44","23","Buy"
"0x5bf1633fe42b502abe8812249b3e17045fab8c9d635fec3406bc785c4ed76437","12389612","1636119720","2021-11-05 13:42:00","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x10d9f9eaa816a089abe4ad32e2c7e86680638e12","60","Buy"
"0x3e0ea9d02725badfb6b891564ed4d5d249a7354156e72d5eb7c066c67f6655fa","12389669","1636119892","2021-11-05 13:44:52","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe83bbbee0ead8f81e098cb7ad7dc347394f2e36e","10","Buy"
"0x003d88e2060104ec5f5b087bffe25fe2d21a96e289a75120a2999cee344a7b0d","12389734","1636120087","2021-11-05 13:48:07","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xacf2faf04a48b315ad5a43f42262597eb6844f16","1","Buy"
"0xc9800f50a514acb4029ce9d54ab00ae435f2d15002974db89f094a9aa556861f","12390026","1636120976","2021-11-05 14:02:56","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x475d998b9121047716cd11cb3a5d3656fc91a62c","10","Buy"
"0x788bf26e22b9dd21804155bccf60e2a885edf376221fa272b7d9b7e97db4c318","12390039","1636121015","2021-11-05 14:03:35","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x2a8eedb0cb4078aa43540e728a14751f2cdfd155","4","Buy"
"0x7d72c430ab87e94747b53e098a229915573f73d27b85f1a752e54fa6b72fa559","12390059","1636121075","2021-11-05 14:04:35","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3dbfd9a69a0ed590714f91441d59157a5d06c930","2","Buy"
"0xdf455e47687a04348b7a537ddb55b0e31eb379796ac864233548685b4e48fe74","12390089","1636121165","2021-11-05 14:06:05","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x7d4c94397bae99511cc90d6c15eef46d9be82c8f","7","Buy"
"0xf35c2fba470092b9ad6b2e2a0ffaa47e2414a76130fdd4a2423ac009dc40cd44","12390136","1636121313","2021-11-05 14:08:33","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc5aff6a421246b569ad3d4d57ffbf6004140ec56","20","Buy"
"0xfde3b21f17441b49968bb5ebc710c3f427f20b9323c8d0cfb89802b7b1fc76c8","12390163","1636121395","2021-11-05 14:09:55","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x2a8eedb0cb4078aa43540e728a14751f2cdfd155","23","Buy"
"0x655e5221112e6f9e32bd2c60150ed7db51d3f4d801cd6c77f654c1d35b9660cb","12390401","1636122145","2021-11-05 14:22:25","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x2a4f6d5d0112a6706432fa70a2119b4390240330","200","Buy"
"0xe74484505b3250dcf7fc906b46b3375a1800bcacfada475c02344003653037ae","12390509","1636122479","2021-11-05 14:27:59","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xde0a7a8a648934113340bfb9adf727a13dade78c","10","Buy"
"0xedb104624639f56495859033885ad4740e5d45a0149b2f2f1e215d68685df852","12390545","1636122588","2021-11-05 14:29:48","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5ce5bfce030ac8bc186a4977f3717fa4951ea5ac","1","Buy"
"0x665ad016e5631f13d8e2e034f2bb3ffff21dc13c2a7d98f7dcd1f4e10ec78200","12390731","1636123169","2021-11-05 14:39:29","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x509a07297d18ac21d11c34333c60fe4a3add56a0","2","Buy"
"0xe10389475023958fd48d8b23ff7202101348a416143c1fe6ee56511f2227193b","12390737","1636123187","2021-11-05 14:39:47","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5ce5bfce030ac8bc186a4977f3717fa4951ea5ac","9","Buy"
"0x60d95b520fa7582212786f3ab967e19e118715d7f5299d11b42ac3c9e69000a9","12390756","1636123244","2021-11-05 14:40:44","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xd5ab0d067f59586ce2c1cb5377dce9b39ef30706","4","Buy"
"0x965a39c4e9b36d6f5e291e3b4dce5f9d0c28f7602b4a290c0bb2382799684108","12390784","1636123328","2021-11-05 14:42:08","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x43f06a159af522d61fb2d84490ee1674242e7068","1","Buy"
"0xb841aea6cf3318eac84f25eb477eb7d676f9bf8720cf3ef8a31cef02ecb55e56","12391019","1636124059","2021-11-05 14:54:19","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xafd9cfa39560b9733171337417f256fc7d98dcea","288","Buy"
"0x4182b0680e620a09828a4243afa63525f61e1815138f07a887c75f124a6087d3","12391448","1636125421","2021-11-05 15:17:01","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x93cf63a438c2636c837795be9c2dbde0a1b5b9d7","115","Buy"
"0x4c47099289d6971634264d72bcfcef1df00eaa2e4cc53f5b613e93cec2e75f14","12391779","1636126442","2021-11-05 15:34:02","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x456863a2ef3ca3affcafb0f3606a9203aa0eeaae","290","Buy"
"0x7ad5cb4ca8ee8de4c9300691f4d4cc9a067c03ff571392e38b60ffe04953c020","12392024","1636127186","2021-11-05 15:46:26","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4268f59e4e1eec0e6b2e56a3a915579033164cfe","10","Buy"
"0x34b10bffcc456c87eb921280aae5064610996e7f3a83577d17771893850ee687","12392606","1636128970","2021-11-05 16:16:10","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x6d33a8bac8c79aaa115c48ddc6c9d40f0e6c503a","300","Buy"
"0x81a05d428e2e44c7fc3ad2c8a9726c28babd3dfd54324028126a7e98694a20fa","12392644","1636129084","2021-11-05 16:18:04","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfd1f04b61ae1f188d1c7d94bff90546eee260c1d","300","Buy"
"0xe764509c9cc414f36711a99961d04f63b6499bcfa21a79f53279d58706f19cc3","12392688","1636129223","2021-11-05 16:20:23","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8f6f1206288df6406bc3adc3cbca8a671298d344","23","Buy"
"0xb2ca92d436ceb5d75f23c97cd58b6e8f1f5bb309b6982cb10f957aa96ee3eedd","12392737","1636129385","2021-11-05 16:23:05","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8c37e333077501a4285db45bab01d9309f8d999f","39","Buy"
"0x174ec74f5306d8e12d7abcac6e384b6abad0b3df9f2e2e553dc25473936d797b","12392830","1636129706","2021-11-05 16:28:26","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x2a06e73d5818968cb3cc532dfa13cd94d889e30c","80","Buy"
"0xb6b9a062760bdbfcc73ec5e4e226e3b13b8c3a94ffd6793c59efb793c4a397f4","12392897","1636129909","2021-11-05 16:31:49","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x954555aa8de2ec5f43cf8d9840ad1466ad46e930","32","Buy"
